start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3211,Newark Ave,40.72152515,-74.046304543,3184,Paulus Hook,40.7141454,-74.0335519
3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519
3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999
3198,Heights Elevator,40.748715945380226,-74.04044330120088,3639,Harborside,40.71925170000001,-74.034234
3206,Hilltop,40.7311689,-74.0575736,3205,JC Medical Center,40.71653978099194,-74.0496379137039
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3184,Paulus Hook,40.7141454,-74.0335519
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3210,Pershing Field,40.742677141,-74.051788633,3640,Journal Square,40.733670000000004,-74.0625
3483,Montgomery St,40.71942,-74.05099,3206,Hilltop,40.7311689,-74.0575736
3209,Brunswick St,40.7241765,-74.05065640000001,3184,Paulus Hook,40.7141454,-74.0335519
3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.727595965999996,-74.044247311
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119
3203,Hamilton Park,40.727595965999996,-74.044247311,3694,Jackson Square,40.71113,-74.0789
3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3640,Journal Square,40.733670000000004,-74.0625
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3481,York St,40.71649,-74.04105
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625
3640,Journal Square,40.733670000000004,-74.0625,3184,Paulus Hook,40.7141454,-74.0335519
3187,Warren St,40.721123600000006,-74.03805095,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095
3194,McGinley Square,40.7253399253558,-74.06762212514876,3184,Paulus Hook,40.7141454,-74.0335519
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3185,City Hall,40.717732500000004,-74.04384499999999,3203,Hamilton Park,40.727595965999996,-74.044247311
3639,Harborside,40.71925170000001,-74.034234,3211,Newark Ave,40.72152515,-74.046304543
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001
3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921
3206,Hilltop,40.7311689,-74.0575736,3184,Paulus Hook,40.7141454,-74.0335519
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3275,Columbus Drive,40.71835519823214,-74.03891444206238,3638,Washington St,40.7242941,-74.0354826
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3640,Journal Square,40.733670000000004,-74.0625
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001
3213,Van Vorst Park,40.71848892,-74.047726625,3202,Newport PATH,40.7272235,-74.03375890000001
3210,Pershing Field,40.742677141,-74.051788633,3483,Montgomery St,40.71942,-74.05099
3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522
3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519
3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522
3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3220,5 Corners Library,40.73496102000952,-74.05950307846071,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3206,Hilltop,40.7311689,-74.0575736,3205,JC Medical Center,40.71653978099194,-74.0496379137039
3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543
3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3267,Morris Canal,40.7124188237569,-74.03852552175522,3681,Grand St,40.71517767732029,-74.03768330812454
3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234
3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543
3681,Grand St,40.71517767732029,-74.03768330812454,3202,Newport PATH,40.7272235,-74.03375890000001
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3184,Paulus Hook,40.7141454,-74.0335519
3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3184,Paulus Hook,40.7141454,-74.0335519
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3679,Bergen Ave,40.72210378668603,-74.07145500183104,3640,Journal Square,40.733670000000004,-74.0625
3191,Union St,40.71821129999999,-74.08363940000001,3640,Journal Square,40.733670000000004,-74.0625
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3184,Paulus Hook,40.7141454,-74.0335519
3209,Brunswick St,40.7241765,-74.05065640000001,3638,Washington St,40.7242941,-74.0354826
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.721123600000006,-74.03805095
3483,Montgomery St,40.71942,-74.05099,3481,York St,40.71649,-74.04105
3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3211,Newark Ave,40.72152515,-74.046304543,3185,City Hall,40.717732500000004,-74.04384499999999
3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999
3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519
3195,Sip Ave,40.73089709786179,-74.06391263008119,3187,Warren St,40.721123600000006,-74.03805095
3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001
3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001
3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.711242299999995,-74.0557013
3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921
3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234
3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001
3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3681,Grand St,40.71517767732029,-74.03768330812454,3187,Warren St,40.721123600000006,-74.03805095
3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3193,Lincoln Park,40.7246050998869,-74.07840594649316
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595965999996,-74.044247311
3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3209,Brunswick St,40.7241765,-74.05065640000001,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3681,Grand St,40.71517767732029,-74.03768330812454
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3184,Paulus Hook,40.7141454,-74.0335519
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999
3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519
3681,Grand St,40.71517767732029,-74.03768330812454,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3213,Van Vorst Park,40.71848892,-74.047726625
3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119
3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316
3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013
3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.721123600000006,-74.03805095
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519
3202,Newport PATH,40.7272235,-74.03375890000001,3184,Paulus Hook,40.7141454,-74.0335519
3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876
3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3203,Hamilton Park,40.727595965999996,-74.044247311,3209,Brunswick St,40.7241765,-74.05065640000001
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
3194,McGinley Square,40.7253399253558,-74.06762212514876,3202,Newport PATH,40.7272235,-74.03375890000001
3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517767732029,-74.03768330812454
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3184,Paulus Hook,40.7141454,-74.0335519
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3184,Paulus Hook,40.7141454,-74.0335519
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3205,JC Medical Center,40.71653978099194,-74.0496379137039
3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001
3638,Washington St,40.7242941,-74.0354826,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734
3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543
3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826
3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3681,Grand St,40.71517767732029,-74.03768330812454,3638,Washington St,40.7242941,-74.0354826
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275
3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.727595965999996,-74.044247311
3206,Hilltop,40.7311689,-74.0575736,3483,Montgomery St,40.71942,-74.05099
3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3198,Heights Elevator,40.748715945380226,-74.04044330120088
3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543
3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905
3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887
3195,Sip Ave,40.73089709786179,-74.06391263008119,3206,Hilltop,40.7311689,-74.0575736
3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.712774200000005,-74.03648570000001
3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442
3198,Heights Elevator,40.748715945380226,-74.04044330120088,3638,Washington St,40.7242941,-74.0354826
3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625
3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943
3195,Sip Ave,40.73089709786179,-74.06391263008119,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3681,Grand St,40.71517767732029,-74.03768330812454
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3203,Hamilton Park,40.727595965999996,-74.044247311
3280,Astor Place,40.71928220070703,-74.07126188278198,3677,Glenwood Ave,40.72755146730012,-74.07106071710588
3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311
3205,JC Medical Center,40.71653978099194,-74.0496379137039,3638,Washington St,40.7242941,-74.0354826
3207,Oakland Ave,40.7376037,-74.05247829999999,3207,Oakland Ave,40.7376037,-74.05247829999999
3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.046304543
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3210,Pershing Field,40.742677141,-74.051788633
3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552
3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3187,Warren St,40.721123600000006,-74.03805095
3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943
3681,Grand St,40.71517767732029,-74.03768330812454,3275,Columbus Drive,40.71835519823214,-74.03891444206238
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3639,Harborside,40.71925170000001,-74.034234
